id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
1dfa0c88c4c,3482704010,ARCHETYPE FRAMELESS GLASS INC,HARRISBURG,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,17-Dec-99,2000,2,2.0,2,2,1,1,0,N,31-Jan-00,"$90,000.00 ",$0.00 ,1
ca0e8ee2a76,9690773004,"WALLQUEST, INC.",WAYNE,PA,WELLS FARGO BANK NATL ASSOC,PA,24-Oct-96,1997,32,1.0,0,0,1,0,0,N,28-Feb-97,"$566,500.00 ",$0.00 ,1
bde76844265,5384344004,HUCALUK CORP T/A STEVE'S SUNOC,BRISTOL,PA,BANK OF AMERICA NATL ASSOC,NC,7-May-02,2002,4,2.0,0,0,1,1,0,N,31-Jul-02,"$150,000.00 ",$0.00 ,1
b012ba67b02,6928534006,ACCESS ERIE,ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,17-Nov-03,2004,1,1.0,0,1,1,1,0,N,30-Nov-03,"$56,000.00 ",$0.00 ,1
9c3029ad0ae,1773085000,William C. O'Brien and Lena O',Erie,PA,FIRST NIAGARA BANK NATL ASSOC,NY,19-Apr-06,2006,4,2.0,0,4,0,1,N,N,30-Jun-06,"$50,000.00 ",$0.00 ,1
5206ab038ab,4567274005,DEVAL SPECIALITY FOODS INC,WASHINGTON,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,8-Jun-01,2001,4,2.0,4,0,24845,1,Y,N,30-Sep-01,"$15,000.00 ",$0.00 ,1
f4522ee837a,1440025006,Brian P. Witman & Monica A. Wi,Palm,PA,SUSQUEHANNA BANK,PA,2-Sep-05,2005,2,2.0,0,2,0,1,N,N,30-Sep-05,"$508,000.00 ",$0.00 ,1
dd7337334c3,4150935003,Luxury Bazaar,Warminster (township of),PA,MILESTONE BANK,PA,1-Jul-10,2010,6,1.0,2,8,0,1,Y,N,1-Jul-10,"$250,000.00 ",$0.00 ,1
7280592eb73,5866744009,SERRA MANOR GROUP INCORPORATED,MUNHALL,PA,CITIZENS BANK NATL ASSOC,RI,14-Nov-02,2003,12,1.0,0,12,1,1,Y,N,30-Nov-07,"$5,000.00 ",$0.00 ,1
ce0f4ca9b9f,6859134010,GALAXY SOUND & COMMUNICATIONS,ALTOONA,PA,FIRST COMMONWEALTH BANK,PA,30-Oct-03,2004,3,1.0,0,1,1,1,0,N,30-Nov-03,"$82,300.00 ",$0.00 ,1
0f0cb91a14d,7409824002,HIGHLAND ICE INC,STROUDSBURG,PA,CITIZENS BANK NATL ASSOC,RI,5-May-04,2004,24,1.0,0,24,70130,1,Y,N,30-Jun-04,"$54,751.00 ",$0.00 ,1
270d122f0e0,7107204009,SOUTHPOINTE ELECTRICAL LLC,BRIDGEVILLE,PA,FIRST COMMONWEALTH BANK,PA,20-Jan-04,2004,8,1.0,1,1,1,1,Y,N,29-Feb-04,"$211,219.00 ",$0.00 ,0
27fc8e3335a,5982244009,ABSOLUTELY FLOORED,JENKINTOWN,PA,CITIZENS BANK NATL ASSOC,MA,31-Dec-02,2003,3,1.0,0,3,1,1,Y,N,31-Jan-03,"$27,161.00 ",$0.00 ,1
e60a808dbf7,2098954005,SIMMONS ASSOCIATES INC,NEW HOPE,PA,WELLS FARGO BANK NATL ASSOC,SD,1-Jun-98,1998,6,1.0,0,0,1,0,T,N,31-Aug-99,"$50,000.00 ",$0.00 ,1
57408bec4af,2130984004,UNITED STATES RESTORATION INC,DOYLESTOWN,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,12-Jun-98,1998,8,1.0,0,0,1,0,Y,N,31-Aug-98,"$199,999.00 ",$0.00 ,1
fbf37ac8aa1,6764873010,HOTEL EDISON,SUNBURY,PA,SUSQUEHANNA BANK,PA,5-May-94,1994,31,1.0,0,0,1,0,N,N,31-Jul-94,"$25,000.00 ",$0.00 ,1
e3d45f9eb28,7833243008,KNIGHTS INN,SPRING HOUSE,PA,"READYCAP LENDING, LLC",CA,23-Nov-94,1995,6,1.0,0,0,1,0,N,N,30-Apr-95,"$520,000.00 ",$0.00 ,1
12e56a932a1,8322313008,"MICELI, MATHEW MD",PITTSBURGH,PA,JPMORGAN CHASE BANK NATL ASSOC,IL,9-May-95,1995,1,2.0,0,0,1,0,N,Y,31-Jul-95,"$50,000.00 ",$0.00 ,1
dcf5af27b94,2956374005,PROLINE SERVICES INC.,MCKEES ROCKS,PA,UPS CAPITAL BUSINESS CREDIT,CT,21-May-99,1999,40,2.0,0,0,1,0,N,N,31-May-99,"$500,000.00 ",$0.00 ,1
bd17537e520,3516524003,CLEARVIEW POOL & SPA INC,LANDISBURG,PA,MANUFACTURERS & TRADERS TR CO,NY,6-Jan-00,2000,3,2.0,0,0,1,1,Y,N,31-Jan-00,"$61,129.00 ",$0.00 ,1
2a82fb6dd8d,5726214001,MONTOUR RECREATION CENTER INC,MONTOURSVILLE,PA,BANK OF AMERICA NATL ASSOC,NC,25-Sep-02,2002,22,1.0,0,22,1,1,0,N,30-Nov-02,"$96,900.00 ",$0.00 ,0
856ef201fed,5155064010,LION TOOL AND DESIGN,RAILROAD,PA,SUSQUEHANNA BANK,PA,14-Jan-02,2002,1,2.0,0,0,1,1,0,Y,31-Mar-02,"$115,000.00 ",$0.00 ,1
284ea6e7fa9,2674745007,"Brand Trust Mortgage, Inc.",DOYLESTOWN,PA,SANTANDER BANK NATL ASSOC,PA,31-Aug-07,2007,5,2.0,2,5,0,1,Y,N,30-Sep-07,"$39,200.00 ",$0.00 ,0
92f29a70728,2979825008,"Gan, Richard R. DBA Richard R.",Carlisle,PA,MANUFACTURERS & TRADERS TR CO,NY,29-Feb-08,2008,2,1.0,0,2,0,1,Y,N,31-Mar-08,"$29,418.00 ",$0.00 ,1
4980283749d,8356193007,"CARBI-TECH, INC",APOLLO,PA,S & T BANK,PA,22-May-95,1995,2,2.0,0,0,1,0,N,Y,31-Jul-95,"$60,000.00 ",$0.00 ,1
6436bbe5fda,3099774006,AMERICAN ARCHITECHTURAL METAL,ALLENTOWN,PA,AMERICAN BANK,PA,3-Aug-99,1999,6,2.0,0,0,1,1,N,N,31-Dec-00,"$48,000.00 ",$0.00 ,1
6720c070ded,1029585010,Aaron D Winans dba A D Winans,Corry,PA,"PNC BANK, NATIONAL ASSOCIATION",OH,29-Jul-04,2004,2,2.0,0,0,1,2,Y,N,31-Aug-08,"$10,500.00 ",$0.00 ,1
84bae7a7c27,1239585008,"San Dak, II, Inc.",Waynesburg,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,21-Mar-05,2005,3,1.0,5,2,1,2,N,N,30-Jun-05,"$194,300.00 ",$0.00 ,1
bbc4c3583f6,1477753003,"JOCHI'S, INC.",PHILADELPHIA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,20-Jan-83,1983,3,1.0,0,0,0,0,N,N,27-Apr-83,"$30,000.00 ",$0.00 ,0
b28f7ac65f4,8801134006,Z'S SCHOOL LANE HOUSE CAFE,PHILADELPHIA,PA,"TD BANK, NATIONAL ASSOCIATION",DE,19-Apr-05,2005,1,1.0,0,1,1,1,Y,N,31-Jul-05,"$27,000.00 ",$0.00 ,0
e29bb7fdbea,1298605001,Lawrence Pruchniewski d/b/a An,Erie,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,10-May-05,2005,8,1.0,1,8,1,2,N,N,30-Jun-05,"$75,000.00 ",$0.00 ,1
fdf465029e1,2394904006,STAUDT MACHINE COMPANY AND JOS,WARRINGTON,PA,UPS CAPITAL BUSINESS CREDIT,CT,19-Oct-98,1999,14,1.0,0,0,1,0,0,N,31-Oct-98,"$500,000.00 ",$0.00 ,1
34af15d3554,5007094006,"LANDIS CAMPBELL, INC.",HARLEYSVILLE,PA,UNIVEST BANK AND TRUST CO.,PA,26-Oct-01,2002,10,1.0,0,0,1,1,0,Y,28-Feb-02,"$100,000.00 ",$0.00 ,1
a948f86f90f,1150335007,KIMBERLEE M. MCCRACKEN DBA ENV,ERIE,PA,CITIZENS BANK NATL ASSOC,RI,6-Jan-05,2005,10,1.0,0,10,1,1,N,N,31-Mar-05,"$17,000.00 ",$0.00 ,0
75e6104e755,6570944005,PERINET TECHNOLOGIES LLC,YARDLEY,PA,"TD BANK, NATIONAL ASSOCIATION",PA,8-Aug-03,2003,2,1.0,1,3,1,1,0,N,31-Dec-03,"$90,000.00 ",$0.00 ,1
5022fb82a7b,5746414010,AKROPOLIS MARBLE & GRANITE IMP,PLYMOUTH MEETING,PA,BANK OF AMERICA NATL ASSOC,NC,30-Sep-02,2002,15,1.0,0,0,1,1,0,N,30-Nov-02,"$800,000.00 ",$0.00 ,1
f719c5197b7,1886935002,FREEMAN CULTURAL ARTS COMPLEX,CHESTER,PA,CAPITAL ONE NATL ASSOC,VA,22-Jun-06,2006,3,1.0,3,3,0,1,N,N,31-Jul-06,"$15,000.00 ",$0.00 ,1
955d3401cd6,5602444009,S & D CALIBRATION,MONONGAHELA,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,9-Aug-02,2002,1,1.0,0,1,1,1,Y,N,31-Mar-03,"$66,527.00 ",$0.00 ,1
eb85d1a914d,4544844007,DAVID SQUARED A PARTNERSHIP,NESCOPECK,PA,MANUFACTURERS & TRADERS TR CO,NY,30-May-01,2001,2,2.0,0,0,1,1,N,N,31-Jul-01,"$50,000.00 ",$0.00 ,1
d0a177b45f7,7152204008,EICHERT ESTABLISHMENT INC,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,2-Feb-04,2004,12,1.0,0,12,1,1,0,N,30-Apr-04,"$90,000.00 ",$0.00 ,1
3ad242b15bc,1427705004,"WARHOLA VIDEO PRODUCTIONS, INC",PITTSBURGH,PA,CAPITAL ONE NATL ASSOC,VA,24-Aug-05,2005,5,1.0,0,5,0,1,Y,N,30-Sep-05,"$29,471.00 ",$0.00 ,1
4d5316cbbc4,5716464002,ILLUSTRATION & DESIGN,NARBERTH,PA,CITIZENS BANK NATL ASSOC,RI,23-Sep-02,2002,1,1.0,0,1,1,1,Y,N,31-Jan-04,"$37,050.00 ",$0.00 ,1
e838aca07df,7502534003,DENNIS GILL KENNEDY,SPRINGFIELD (TOWNSHIP OF),PA,CITIZENS BANK NATL ASSOC,RI,7-Jun-04,2004,1,1.0,0,1,1,1,Y,N,31-Jul-04,"$75,926.00 ",$0.00 ,0
53712bfdfa4,2985685010,"Koons Hauling, LLC",Chambersburg,PA,MANUFACTURERS & TRADERS TR CO,NY,5-Mar-08,2008,1,2.0,0,1,0,1,N,N,31-Mar-08,"$99,000.00 ",$0.00 ,1
d09132ae324,4896485006,Sportsmansliquidation.com LLC,Chambersburg,PA,MANUFACTURERS & TRADERS TR CO,NY,30-Sep-11,2011,26,1.0,4,30,0,1,Y,N,1-Nov-11,"$466,751.00 ",$0.00 ,1
92c353cd8da,1264405002,Johnny K's Restaurant Incorpor,HAVERTOWN,PA,SANTANDER BANK NATL ASSOC,PA,12-Apr-05,2005,2,2.0,10,2,1,1,N,N,31-Aug-06,"$15,000.00 ",$0.00 ,1
4b426b5c465,9783533001,"SPRAY APPLIED FIREPROOFING, IN",WARRINGTON,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,22-Nov-96,1997,2,1.0,0,0,1,0,0,N,31-Dec-96,"$25,000.00 ",$0.00 ,1
6e83ebd190c,1700995001,James C. Bollinger dba Bolling,Tyrone,PA,MANUFACTURERS & TRADERS TR CO,NY,9-Mar-06,2006,1,1.0,0,1,0,2,N,N,31-Mar-06,"$50,000.00 ",$0.00 ,1
0371de41824,8157244002,LATROBE CENTER DISTRIBUTING IN,LATROBE,PA,FIRST NATL BK OF PENNSYLVANIA,PA,22-Nov-04,2005,5,1.0,0,5,1,2,0,N,28-Feb-05,"$150,000.00 ",$0.00 ,1
f9dbf3b6f06,2727965008,DRB COURIER SERVICE,NORRISTOWN,PA,CITIZENS BANK OF PENNSYLVANIA,PA,27-Sep-07,2007,2,1.0,0,2,0,1,N,N,30-Nov-07,"$2,859.00 ",$0.00 ,0
1e6845d00c5,4094244006,JUNIATA EXCAVATING & SERVICES,CLAYSBURG,PA,FIRST COMMONWEALTH BANK,PA,29-Nov-00,2001,6,1.0,0,6,1,1,0,N,31-Dec-00,"$20,000.00 ",$0.00 ,1
a0e345c4b9d,3362145010,PALMIERI & MATVEY P.C.,ALIQUIPPA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,2-Apr-09,2009,4,1.0,1,5,0,1,Y,N,31-Jul-09,"$70,000.00 ",$0.00 ,0
b653cd9e288,6721934000,EUROPEAN HEALTH THERAPY,WEXFORD,PA,CITIZENS BANK NATL ASSOC,RI,24-Sep-03,2003,1,1.0,2,3,1,1,Y,N,31-Oct-03,"$19,999.00 ",$0.00 ,0
679e4f2e2f3,6706684010,YOUR WAY CAFE,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,19-Sep-03,2003,40,1.0,10,40,1,1,0,N,30-Nov-03,"$75,000.00 ",$0.00 ,1
41b6916718b,2734396008,JONATHAN C. CROOKER,BRYN MAWR,PA,WILMINGTON TRUST COMPANY,DE,28-Mar-07,2007,1,2.0,1,1,1,1,0,N,30-Apr-07,"$25,000.00 ",$0.00 ,1
c6760c1e3bc,2735255007,DENNIS J DULL LAND SURVEYING,NORTH VERSAILLES,PA,CITIZENS BANK OF PENNSYLVANIA,PA,1-Oct-07,2008,2,1.0,0,2,0,1,Y,N,31-Jul-08,"$11,508.00 ",$0.00 ,1
a3dab2e482e,4942254002,THE SMOKER'S EXPRESS,NEW CUMBERLAND,PA,MANUFACTURERS & TRADERS TR CO,MD,26-Sep-01,2001,20,1.0,0,0,1,2,0,Y,31-Oct-01,"$55,000.00 ",$0.00 ,1
f2eb11dcbd4,4819475010,Dinglout's Restaurant,Oakmont,PA,ENTERPRISE BANK,PA,12-Aug-11,2011,92,1.0,0,92,0,2,N,N,1-Sep-11,"$500,000.00 ",$0.00 ,1
785c9e72b3d,8873834003,THE PITA PARTNERS LLC,STATE COLLEGE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,19-May-05,2005,40,1.0,0,40,81601,1,0,N,30-Jun-05,"$250,000.00 ",$0.00 ,1
2552cbb7bef,2416275005,Vetri 640 Corporation,Philadelphia,PA,SUSQUEHANNA BANK,PA,25-Apr-07,2007,35,2.0,0,0,0,1,Y,N,31-May-07,"$419,955.00 ",$0.00 ,1
6346c28c030,2872314001,WATERFORD PHARMACY,WATERFORD,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,2-Apr-99,1999,6,1.0,0,6,1,0,0,N,30-Jun-99,"$85,000.00 ",$0.00 ,1
9a981026e69,4283154002,TT & E SALES AND LEASING INC,CONSHOHOCKEN,PA,BANK OF AMERICA NATL ASSOC,NC,7-Feb-01,2001,17,1.0,0,17,1,1,Y,N,30-Apr-01,"$125,000.00 ",$0.00 ,1
1b3a2d5ba0e,5630223003,SALES CONSULTANTS OF PHILADELP,LANGHORNE,PA,WELLS FARGO BANK NATL ASSOC,PA,7-Apr-93,1993,12,1.0,0,0,1,0,N,N,30-Apr-93,"$130,000.00 ",$0.00 ,1
3ab1ca7ca67,4658044001,SMALL STEPS DAY CARE CENTER IN,CARLISLE,PA,METRO BANK,PA,11-Jul-01,2001,1,2.0,16,1,1,1,0,N,30-Sep-01,"$55,000.00 ",$0.00 ,1
7ac7c51483b,6186704009,KITCHEN GALLERIA INC,CREIGHTON (TOWNSHIP NAME EAST,PA,CITIZENS BANK NATL ASSOC,RI,20-Mar-03,2003,2,1.0,0,2,1,1,Y,N,30-Apr-03,"$12,199.00 ",$0.00 ,1
0a9492d9a2d,3508645000,Shippensburg Physical Therapy,Shippensburg,PA,MANUFACTURERS & TRADERS TR CO,NY,10-Jul-09,2009,5,1.0,0,5,0,1,N,N,31-Jul-09,"$60,000.00 ",$0.00 ,1
71ca1ee59ff,1851824008,PENN CENTER INSURANCE MANAGEME,BENSALEM,PA,WELLS FARGO BANK NATL ASSOC,PA,18-Feb-98,1998,2,1.0,0,0,1,0,Y,N,31-Oct-98,"$35,000.00 ",$0.00 ,1
c2b792c9db9,9634743001,ROB'S IGNITION,ELLWOOD CITY,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,10-Oct-96,1997,10,1.0,0,0,1,0,0,N,31-Mar-97,"$320,000.00 ",$0.00 ,1
4b11a7b304c,9947473004,THE PERFUME PLACE,WYOMISSING,PA,SANTANDER BANK NATL ASSOC,PA,6-Feb-97,1997,2,2.0,0,0,1,0,N,Y,31-Mar-97,"$52,000.00 ",$0.00 ,1
8b71b5ef78d,9010534006,KAREN KUSCIN,BENSALEM,PA,SUN NATIONAL BANK,NJ,27-Jul-05,2005,2,1.0,4,4,1,1,Y,N,31-Aug-05,"$22,350.00 ",$0.00 ,1
d9fc53fcc85,5904404003,"REES INDUSTRIAL, INC.",COLLEGESVILLE,PA,NATIONAL PENN BANK,PA,27-Nov-02,2003,58,0.0,0,0,1,2,N,N,28-Feb-03,"$500,000.00 ",$0.00 ,1
55baee2065e,1762664006,BISHOPS PIZZA V,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,30-Dec-97,1998,8,2.0,0,0,1,0,0,N,30-Sep-98,"$40,000.00 ",$0.00 ,1
a6f94a65643,5536814003,T & S TRANSPORT,SAYLORSBURG,PA,CITIZENS BANK NATL ASSOC,MA,17-Jul-02,2002,1,1.0,0,1,1,1,Y,N,31-Dec-02,"$5,000.00 ",$0.00 ,1
8a332bc69d6,7522254010,SPARE TIME INC.,PHILADELPHIA,PA,SANTANDER BANK NATL ASSOC,DE,15-Jun-04,2004,2,1.0,28,0,1,1,0,N,31-Mar-05,"$100,000.00 ",$0.00 ,1
a0dafd5498e,1420154006,CHIAMPI'S BAKERY,SCRANTON,PA,WELLS FARGO BANK NATL ASSOC,PA,17-Jul-97,1997,8,1.0,0,0,1,0,0,N,30-Nov-97,"$45,000.00 ",$0.00 ,1
755f5dce022,7426194005,BLANCHET MANGEMENT PC,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,11-May-04,2004,2,1.0,0,2,1,1,Y,N,30-Nov-04,"$148,396.00 ",$0.00 ,1
50db2a34178,5089845005,"Dairy Delights, Inc.",ETTERS,PA,SANTANDER BANK NATL ASSOC,DE,23-Feb-12,2012,1,1.0,2,1,0,1,N,N,1-Apr-12,"$14,000.00 ",$0.00 ,0
511bd95488e,2701914010,"ALTMAN MANUFACTURING, INC.",ALBION,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,12-Jan-99,1999,7,2.0,0,7,1,0,0,N,31-Mar-99,"$160,000.00 ",$0.00 ,1
68fa928a4bc,8436284006,KANG FUEL & FOOD MART INC.,ERIE,PA,"TD BANK, NATIONAL ASSOCIATION",DE,10-Jan-05,2005,2,1.0,12,10,1,1,0,N,31-Mar-05,"$999,360.00 ",$0.00 ,1
df54fcc6f46,1088554005,ALDRICH FUNERAL,MUNHALL,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,2-Apr-97,1997,3,1.0,0,0,1,0,0,N,30-Jun-97,"$34,500.00 ",$0.00 ,1
f55b2c0e9c4,8816654001,"PREMIER GOLF CENTER,LLC",ASTON,PA,THE BRYN MAWR TRUST COMPANY,PA,26-Apr-05,2005,1,2.0,0,0,1,2,0,Y,31-Jul-05,"$110,000.00 ",$0.00 ,0
90f0cdc7a6f,6153054008,VORTEX RECYCLING,NEW CASTLE,PA,FIRST NATL BK OF PENNSYLVANIA,PA,6-Mar-03,2003,10,1.0,0,0,1,2,N,N,30-Apr-03,"$300,000.00 ",$0.00 ,1
ce785b6a61a,6332874002,ACCLAIMED AUTO SALES,TREVOSE,PA,BANK OF AMERICA NATL ASSOC,RI,20-May-03,2003,6,1.0,0,6,1,1,Y,N,31-Jul-03,"$30,000.00 ",$0.00 ,0
2ac0a565b3b,2951614006,H GREGORY MOORE AND RESTORATIO,PHILADELPHIA,PA,UNITY BANK,NJ,19-May-99,1999,7,1.0,8,7,1,0,0,N,31-Jul-99,"$170,000.00 ",$0.00 ,1
873e5b6fd4c,3821565007,"Anjali Bandekar, DVM DBA  New",Doylestown,PA,LIVE OAK BANKING COMPANY,NC,24-Dec-09,2010,0,2.0,4,0,0,2,N,N,1-Jan-10,"$849,581.00 ",$0.00 ,1
2f1bb5bb4c3,2206136007,CUSTOM APPLICATION SPECIALISTS,BUTLER,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,5-Jul-06,2006,5,1.0,0,5,1,2,0,N,31-Jul-06,"$90,000.00 ",$0.00 ,1
a42f866b4ad,8919543010,LEARNING EXPRESS,BENSALEM,PA,SANTANDER BANK NATL ASSOC,PA,11-Jan-96,1996,2,2.0,0,0,47400,0,N,Y,30-Apr-96,"$100,000.00 ",$0.00 ,1
2ca63c24883,3155785000,STEVEN NGO INC,PHILADELPHIA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,14-Jul-08,2008,3,1.0,0,3,0,1,N,N,31-Aug-08,"$100,000.00 ",$0.00 ,1
30eeaa88206,9010504008,LIFESTYLE LIMOUSINE INC,MOHNTON,PA,VIST BANK,PA,27-Jul-05,2005,20,1.0,0,20,1,2,0,N,31-Aug-05,"$10,000.00 ",$0.00 ,1
5dbf92862de,1659285008,M and D Trucking,GILLETT,PA,BANK OF AMERICA NATL ASSOC,NC,13-Feb-06,2006,2,1.0,0,2,0,1,Y,N,28-Feb-06,"$18,850.00 ",$0.00 ,1
1b8f0a287fc,6226344003,GREEN STREET DANCE COMPANY INC,SOUDERTON,PA,CITIZENS BANK OF PENNSYLVANIA,PA,4-Apr-03,2003,1,1.0,0,1,1,1,Y,N,30-Apr-03,"$39,591.00 ",$0.00 ,1
09f0df094c6,2173155009,INNOVATIVE PAINTING AND DECORA,KINGSTON,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,12-Dec-06,2007,2,2.0,7,2,0,1,Y,N,31-Dec-06,"$75,000.00 ",$0.00 ,1
2339dbc5103,2207475010,LIBBIE INC.,ALTOONA,PA,CITIZENS BANK NATL ASSOC,RI,5-Jan-07,2007,4,1.0,0,4,0,1,N,N,31-Jan-07,"$45,000.00 ",$0.00 ,1
6e539f1d5bb,5889084004,W KAHLE JOHNSON JR,NEW KENSINGTON,PA,CITIZENS BANK NATL ASSOC,RI,21-Nov-02,2003,2,1.0,0,2,1,1,Y,N,31-May-08,"$22,000.00 ",$0.00 ,1
dc25b9f9d8d,5001214004,FRANZ MECHANICAL,CROYDON,PA,BANK OF AMERICA NATL ASSOC,RI,23-Oct-01,2002,1,1.0,0,1,1,1,0,N,31-Jan-02,"$15,600.00 ",$0.00 ,1
fb02d72d2ea,7279104010,HOLLYWOOD LANDSCAPING LLC,MEDIA,PA,BANK OF AMERICA NATL ASSOC,RI,18-Mar-04,2004,4,1.0,0,4,1,1,Y,N,30-Apr-04,"$10,000.00 ",$0.00 ,1
bae4d03c223,1791595004,"Jaime's Place Salon & Spa, Inc",Wyalusing,PA,MANUFACTURERS & TRADERS TR CO,NY,28-Apr-06,2006,10,2.0,0,10,0,1,Y,N,30-Jun-06,"$124,022.00 ",$0.00 ,0
de1f14b264d,7046384001,BENEFITS PLUS CONSULTING GROUP,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,18-Dec-03,2004,8,1.0,0,8,1,1,Y,N,31-Jan-04,"$84,142.00 ",$0.00 ,1
29aa579bb5e,6430774000,S & H ELECTRIC SUPPLY COMPANY,LATROBE,PA,CITIZENS BANK NATL ASSOC,RI,20-Jun-03,2003,5,1.0,0,5,1,1,Y,N,31-Jul-03,"$5,000.00 ",$0.00 ,1
ce8d61a0925,2173425007,Harper's Facilities Management,Pittsburgh,PA,FIRST NIAGARA BANK NATL ASSOC,NY,13-Dec-06,2007,0,1.0,0,11,0,1,Y,N,30-Apr-07,"$18,113.00 ",$0.00 ,1
1e91885f0f4,1782974002,TJ'S EAST END PUB INC,STEELTON,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,13-Jan-98,1998,6,2.0,0,0,1,0,0,N,31-Dec-98,"$160,000.00 ",$0.00 ,1
32433ef43a3,1034764003,"BURNS & CONAHAN, LTD.",AMBLER,PA,MANUFACTURERS & TRADERS TR CO,NY,14-Mar-97,1997,3,1.0,0,0,1,0,N,Y,31-Mar-97,"$25,000.00 ",$0.00 ,1
87ed4655ae0,4999494005,"MITCHELL AVIATION, LTD.",HARRISBURG,PA,MANUFACTURERS & TRADERS TR CO,MD,23-Oct-01,2002,5,1.0,0,0,1,1,T,N,30-Nov-01,"$600,000.00 ",$0.00 ,1
11fe8e2fda0,1145264009,BERWICK HOTEL,BERWICK,PA,UNITY BANK,NJ,18-Apr-97,1997,8,1.0,0,0,1,0,0,N,31-May-97,"$750,000.00 ",$0.00 ,0
ea33e6d3775,2670904003,YOUNG S HAN AND HAE OK HAN,NEW HOLLAND,PA,WELLS FARGO BANK NATL ASSOC,SD,30-Dec-98,1999,31,1.0,0,0,1,0,0,N,28-Feb-99,"$400,000.00 ",$0.00 ,1
e201d02b6ca,4551254005,LIBERTY UPLINK INC,PHILADELPHIA,PA,"TD BANK, NATIONAL ASSOCIATION",NJ,1-Jun-01,2001,2,1.0,0,2,1,1,0,N,30-Jun-01,"$44,500.00 ",$0.00 ,1
91be101140c,6538064001,DUNKIN DONUTS / BASKIN ROBBINS,BERWICK,PA,"READYCAP LENDING, LLC",CA,29-Jul-03,2003,25,1.0,5,20,25650,1,0,N,31-Aug-03,"$405,000.00 ",$0.00 ,1
5b6fc635257,2126354000,PROGRESSIVE TELECOM,DOYLESTOWN,PA,UNIVEST BANK AND TRUST CO.,PA,11-Jun-98,1998,12,1.0,0,0,1,0,0,Y,30-Jun-98,"$70,000.00 ",$0.00 ,1
5113868d854,2348144002,LE CHAMPIGNON,PHILADELPHIA,PA,UNITY BANK,NJ,24-Sep-98,1998,4,1.0,0,0,1,0,0,N,30-Sep-98,"$380,000.00 ",$0.00 ,1
3c90f7d3e07,4391985008,The Law Office of LISA RITACCO,Berwyn,PA,"TD BANK, NATIONAL ASSOCIATION",DE,30-Nov-10,2011,3,2.0,0,3,0,1,Y,N,1-Mar-11,"$27,471.00 ",$0.00 ,1
40f3e6e4395,3609074009,ZIMMERMAN'S AUTO. SERV. INC.,MECHANICSBURG,PA,SEDA-COG LOCAL DEVEL CORP,PA,1-Mar-00,2000,25,1.0,13,12,1,1,N,N,13-Dec-00,"$749,000.00 ",$0.00 ,1
a59852c2540,8841824006,GRANDMA BEA'S SOUTHERN BBQ INC,BROOKHAVEN,PA,BBCN BANK,CA,6-May-05,2005,4,2.0,4,4,1,1,0,N,31-May-05,"$10,000.00 ",$0.00 ,1
b734099c165,2831625000,Mid-Atlantic Independent Insur,BENSALEM,PA,UMPQUA BANK,OR,27-Nov-07,2008,1,1.0,0,1,0,1,N,N,31-Dec-07,"$50,000.00 ",$0.00 ,0
2cc44c316bd,5261694004,"BROBECK ENTERPRISES, INC",TYRONE,PA,FIRST COMMONWEALTH BANK,PA,8-Mar-02,2002,2,2.0,1,2,1,1,0,N,31-Jul-02,"$50,000.00 ",$0.00 ,1
eca84de6168,5597974009,ROMAN'S LOUNGE & CATERING,FRACKVILLE,PA,NATIONAL PENN BANK,PA,8-Aug-02,2002,3,1.0,0,0,1,1,0,Y,30-Sep-02,"$100,000.00 ",$0.00 ,1
bd1c8bcd48a,1715105006,"AGAPE WATER SOLUTIONS, INC.",HARLEYSVILLE,PA,SANTANDER BANK NATL ASSOC,PA,16-Mar-06,2006,1,2.0,2,1,0,1,Y,N,28-Feb-07,"$60,125.00 ",$0.00 ,1
